CustomerID,Recency,Frequency,Monetary,Cluster
13516.0,21,3,1389.41,0
13517.0,60,3,2128.42,0
13518.0,86,1,659.4399999999999,0
13519.0,78,1,122.75,0
13520.0,59,6,3624.35,0
13521.0,1,3,1093.65,0
13522.0,30,1,125.80000000000001,0
13523.0,33,5,3964.88,0
13524.0,41,5,680.1800000000001,0
13525.0,15,2,628.78,0
13527.0,34,7,2287.51,0
13529.0,79,2,307.76,0
13531.0,205,2,483.8,1
13532.0,34,1,210.31,0
13533.0,183,3,270.79,1
13534.0,2,25,5870.08,3
13536.0,1,7,3448.29,0
13538.0,43,7,1280.85,0
13539.0,86,3,631.34,0
13544.0,40,2,291.41,0
13546.0,12,3,626.99,0
13548.0,96,2,682.41,0
13549.0,26,7,918.2,0
13551.0,319,1,91.80000000000001,1
13552.0,66,12,3740.07,0
13555.0,74,4,4149.28,0
13557.0,28,2,584.06,0
13558.0,6,4,605.06,0
13560.0,7,1,174.37,0
13561.0,216,1,141.85999999999999,1
13562.0,82,3,1799.33,0
13563.0,84,2,777.53,0
13564.0,144,3,1749.02,0
13565.0,19,2,240.22,0
13566.0,41,2,874.71,0
13568.0,173,1,192.85,1
13569.0,17,2,373.75,0
13570.0,243,1,239.49,1
13571.0,13,12,2092.32,0
13572.0,206,1,1384.25,1
13573.0,50,2,294.4,0
13575.0,23,5,732.0699999999999,0
13576.0,10,18,6717.34,3
13577.0,25,4,1687.6000000000001,0
13579.0,15,2,467.04,0
13581.0,309,1,118.0,1
13583.0,156,1,781.03,1
13584.0,307,1,142.4,1
13587.0,64,1,712.4,0
13588.0,16,9,2478.95,0
13589.0,15,2,379.65,0
13590.0,11,6,1981.92,0
13591.0,65,3,1117.13,0
13592.0,36,4,247.95999999999998,0
13593.0,108,5,2037.0800000000002,0
13594.0,53,1,396.97,0
13596.0,6,2,697.04,0
13598.0,47,1,180.17000000000002,0
13599.0,1,21,5153.67,3
13600.0,312,1,219.52,1
13601.0,45,2,693.32,0
13602.0,65,1,428.89,0
13603.0,26,1,164.34,0
13606.0,29,3,280.53999999999996,0
13607.0,40,1,678.01,0
13610.0,12,7,1131.88,0
13611.0,89,3,1171.8,0
13614.0,24,4,1610.46,0
13615.0,319,1,417.69,1
13617.0,40,3,544.18,0
13618.0,174,1,177.34,1
13621.0,117,1,213.85,0
13623.0,31,5,747.78,0
13626.0,253,1,257.23,1
13627.0,59,5,1638.47,0
13629.0,23,11,7792.36,0
13630.0,5,7,2031.78,0
13631.0,100,11,3070.42,0
13632.0,25,5,2121.27,0
13634.0,33,5,1575.16,0
13635.0,68,1,1071.03,0
13636.0,37,5,949.12,0
13637.0,52,3,810.5,0
13638.0,16,1,122.64,0
13639.0,74,1,1033.34,0
13642.0,216,1,354.8,1
13643.0,31,3,519.44,0
13644.0,16,4,2624.26,0
13645.0,120,1,252.1,0
13647.0,10,4,1678.1200000000001,0
13649.0,257,2,346.6,1
13650.0,17,6,1836.34,0
13651.0,35,2,94.2,0
13652.0,46,3,1095.08,0
13654.0,43,6,2707.33,0
13655.0,114,2,932.97,0
13656.0,165,2,379.65,1
13657.0,11,2,382.14,0
13658.0,10,5,2639.17,0
13659.0,206,2,1573.2,1
13662.0,86,3,897.76,0
13663.0,179,1,189.47,1
13666.0,60,3,84.65,0
13667.0,149,1,305.02,1
13668.0,3,21,6363.59,3
13669.0,51,2,218.55,0
13670.0,75,1,349.7,0
13672.0,301,2,186.39000000000001,1
13673.0,19,2,396.92,0
13675.0,151,2,486.82000000000005,1
13678.0,152,1,232.6,1
13680.0,1,4,3722.42,0
13681.0,18,4,827.83,0
13682.0,187,1,59.5,1
13684.0,286,1,67.23,1
13685.0,3,7,3119.44,0
13686.0,183,1,72.0,1
13689.0,63,1,910.0,0
13690.0,59,1,172.25,0
13692.0,25,3,1488.32,0
13694.0,4,50,65039.62,3
13695.0,31,15,2504.13,0
13697.0,39,1,151.29999999999998,0
13699.0,155,1,308.58000000000004,1
13700.0,26,10,2265.12,0
13703.0,318,1,99.5,1
13704.0,5,9,2308.06,0
13705.0,8,3,711.86,0
13706.0,303,1,330.79,1
13707.0,267,2,806.41,1
13708.0,271,1,296.88,1
13709.0,4,13,6328.05,0
13710.0,32,1,180.48,0
13711.0,219,2,252.06,1
13712.0,247,1,228.84,1
13715.0,281,5,1079.34,1
13716.0,269,1,138.28,1
13717.0,32,6,1445.01,0
13718.0,246,2,306.55,1
13719.0,15,5,1041.68,0
13720.0,117,4,799.9,0
13721.0,36,1,524.14,0
13722.0,132,3,2375.41,0
13723.0,217,1,199.85000000000002,1
13725.0,50,8,1980.56,0
13726.0,39,2,1079.6599999999999,0
13727.0,29,2,333.48,0
13728.0,37,6,1016.14,0
13730.0,136,2,752.6,0
13731.0,219,2,610.59,1
13732.0,28,1,491.86,0
13735.0,25,4,2885.2400000000002,0
13736.0,5,2,731.9,0
13737.0,200,1,339.59999999999997,1
13739.0,18,1,216.9,0
13740.0,241,1,350.75,1
13741.0,72,3,668.4300000000001,0
13742.0,17,12,3131.02,0
13743.0,3,7,1341.6,0
13744.0,95,2,1156.36,0
13745.0,162,1,300.04,1
13747.0,374,1,79.6,1
13748.0,96,5,948.25,0
13750.0,54,5,1647.26,0
13751.0,288,1,296.25,1
13752.0,124,6,1186.28,0
13753.0,288,1,741.26,1
13754.0,152,2,282.59999999999997,1
13755.0,4,9,2161.35,0
13756.0,2,14,5189.52,3
13758.0,12,7,3190.55,0
13759.0,33,2,659.4100000000001,0
13760.0,54,2,286.79,0
13761.0,50,2,1070.65,0
13762.0,219,1,306.72,1
13763.0,63,1,1714.96,0
13764.0,71,3,1521.76,0
13767.0,2,37,17220.36,3
13769.0,2,10,2796.51,0
13771.0,64,4,2634.45,0
13772.0,34,3,1132.13,0
13774.0,82,1,345.0,0
13777.0,1,33,25977.16,3
13778.0,103,1,178.7,0
13780.0,7,2,360.01,0
13781.0,251,1,127.84,1
13782.0,13,6,912.0,0
13784.0,10,11,2462.79,0
13786.0,367,1,230.39999999999998,1
13787.0,76,2,309.04,0
13790.0,4,1,348.8,0
13791.0,128,2,1516.0,0
13792.0,66,2,195.55,0
13798.0,1,57,37153.85,3
13799.0,117,2,688.86,0
13800.0,310,1,558.32,1
13801.0,67,1,324.8,0
13802.0,139,3,4599.42,0
13803.0,255,1,277.07,1
13804.0,31,7,2635.79,0
13805.0,52,2,924.6,0
13806.0,64,1,256.38,0
13807.0,367,1,112.6,1
13808.0,6,5,1747.66,0
13809.0,305,1,155.05,1
13810.0,29,3,1499.01,0
13811.0,184,3,814.5,1
13812.0,42,3,539.0,0
13813.0,40,4,1366.8600000000001,0
13814.0,92,2,1579.12,0
13815.0,22,4,4027.36,0
13816.0,24,2,571.6700000000001,0
13817.0,29,2,382.98,0
13819.0,302,3,1140.35,1
13821.0,145,2,385.64,1
13822.0,6,2,632.0,0
13823.0,19,2,957.66,0
13824.0,33,5,1698.94,0
13826.0,176,1,189.5,1
13827.0,58,3,412.05,0
13828.0,22,1,209.49,0
13831.0,16,6,2202.99,0
13832.0,19,1,52.199999999999996,0
13833.0,159,1,384.8,1
13835.0,25,4,834.57,0
13837.0,212,2,271.24,1
13838.0,6,4,691.73,0
13841.0,253,1,85.0,1
13842.0,59,9,3385.62,0
13844.0,11,1,361.62,0
13845.0,65,1,312.98,0
13846.0,25,3,865.0600000000001,0
13848.0,92,3,1255.0,0
13849.0,52,2,1537.95,0
13850.0,129,1,1595.48,0
13851.0,96,3,2651.46,0
13853.0,57,1,1090.14,0
13854.0,9,25,8109.5199999999995,3
13856.0,169,3,388.5,1
13858.0,57,1,216.17,0
13859.0,326,1,201.16,1
13860.0,1,5,1245.9,0
13862.0,18,8,2209.36,0
13863.0,248,1,305.78,1
13865.0,58,4,501.56,0
13866.0,74,1,145.67000000000002,0
13867.0,31,3,1015.29,0
13868.0,7,2,3192.54,0
13869.0,123,4,3104.95,0
13870.0,2,8,2770.94,0
13871.0,23,13,6403.25,0
13873.0,120,3,389.6,0
13874.0,358,1,540.45,1
13875.0,54,5,1786.79,0
13876.0,64,1,122.7,0
13877.0,86,1,117.24,0
13878.0,55,1,1281.53,0
13880.0,21,13,3219.77,0
13881.0,4,20,17159.52,3
13882.0,3,5,1191.13,0
13883.0,11,5,2674.48,0
13884.0,7,5,787.6,0
13885.0,189,2,506.8,1
13886.0,71,1,243.56,0
13887.0,204,1,349.55,1
13888.0,120,2,605.63,0
13889.0,93,1,416.90000000000003,0
13890.0,1,10,1883.8100000000002,0
13892.0,27,4,632.97,0
13893.0,298,1,821.1,1
13894.0,24,3,564.62,0
13895.0,28,4,2593.07,0
13897.0,50,1,311.16,0
13898.0,326,1,155.93,1
13899.0,16,2,388.52,0
13900.0,183,3,740.95,1
13901.0,72,5,2867.2,0
13904.0,37,2,332.64,0
13908.0,80,4,2369.55,0
13911.0,57,9,2580.91,0
13914.0,12,2,626.45,0
13917.0,50,2,272.04,0
13918.0,50,2,1212.8400000000001,0
13919.0,59,2,384.81,0
13922.0,352,1,172.25,1
13923.0,54,1,351.13,0
13924.0,2,6,1838.8500000000001,0
13925.0,93,4,678.25,0
13926.0,23,1,223.85000000000002,0
13927.0,75,1,348.99,0
13928.0,11,4,464.57,0
13929.0,169,2,842.65,1
13930.0,58,2,337.34,0
13931.0,96,2,1237.53,0
13932.0,295,1,307.4,1
13933.0,109,2,608.7900000000001,0
13934.0,264,1,922.1,1
13936.0,180,1,376.58,1
13937.0,169,1,158.85,1
13938.0,35,1,71.66,0
13939.0,23,3,568.55,0
13940.0,17,4,839.14,0
13941.0,22,5,5112.96,0
13946.0,79,3,561.5699999999999,0
13947.0,65,1,90.6,0
13948.0,361,1,102.0,1
13949.0,3,6,2427.32,0
13950.0,11,4,745.06,0
13951.0,176,3,674.45,1
13952.0,218,2,3251.071,1
13953.0,7,7,3515.68,0
13954.0,2,2,439.92,0
13955.0,154,2,322.96,1
13956.0,5,5,1026.42,0
13959.0,79,3,598.2,0
13960.0,21,2,230.22,0
13962.0,22,2,169.55,0
13963.0,308,4,664.54,1
13967.0,146,1,80.7,1
13969.0,7,18,9053.94,3
13971.0,19,8,2758.26,0
13972.0,71,2,190.25,0
13973.0,287,1,264.7,1
13974.0,49,1,413.59000000000003,0
13975.0,31,6,2526.28,0
13976.0,207,1,357.98,1
13978.0,15,2,196.79000000000002,0
13979.0,73,1,869.87,0
13980.0,60,1,200.14,0
13982.0,39,4,1871.81,0
13983.0,30,12,2603.43,0
13984.0,27,5,920.51,0
13985.0,4,15,7060.13,3
13986.0,17,1,320.46,0
13988.0,20,6,4147.96,0
13989.0,66,2,1266.08,0
13990.0,213,1,311.3,1
13991.0,12,6,855.97,0
13992.0,30,1,76.8,0
13993.0,43,9,3466.36,0
13994.0,4,6,2313.14,0
13995.0,15,5,1393.69,0
13999.0,10,12,3901.81,0
14000.0,211,1,635.66,1
14001.0,46,3,2043.0800000000002,0
14002.0,134,2,529.73,0
14004.0,43,7,4582.64,0
14005.0,10,5,2874.72,0
14006.0,116,3,962.19,0
14009.0,198,2,695.61,1
14012.0,278,1,328.8,1
14013.0,110,3,473.02,0
14014.0,77,1,505.18,0
14015.0,53,1,917.34,0
14016.0,162,4,4341.21,1
14019.0,47,3,1421.61,0
14020.0,17,2,642.8,0
14021.0,155,3,631.9,1
14022.0,225,1,440.0,1
14023.0,7,2,584.07,0
14024.0,122,2,327.7,0
14027.0,61,1,104.82,0
14029.0,63,2,467.66,0
14030.0,18,8,2360.09,0
14031.0,7,19,17286.86,3
14032.0,2,11,2975.59,0
14034.0,22,3,651.8199999999999,0
14035.0,29,5,1428.02,0
14036.0,285,1,626.65,1
14037.0,176,2,147.20000000000002,1
14038.0,78,3,1560.38,0
14039.0,33,1,152.2,0
14040.0,41,12,3614.92,0
14041.0,266,1,141.41,1
14044.0,27,4,652.82,0
14045.0,109,4,1659.75,0
14046.0,284,1,154.99,1
14047.0,9,5,1308.6100000000001,0
14048.0,305,1,409.93,1
14049.0,17,4,5681.72,0
14050.0,32,2,746.36,0
14051.0,1,23,15610.390000000001,3
14052.0,20,1,225.36,0
14053.0,124,2,260.25,0
14054.0,65,1,92.46,0
14055.0,106,1,725.6400000000001,0
14056.0,1,23,8214.65,3
14057.0,24,17,6217.96,3
14059.0,267,1,183.6,1
14060.0,5,19,6140.42,3
14062.0,10,12,10464.85,3
14064.0,29,5,1353.74,0
14066.0,267,1,152.55,1
14067.0,64,2,374.7,0
14068.0,320,1,265.85,1
14071.0,4,8,1438.82,0
14073.0,32,1,151.04,0
14075.0,5,3,942.26,0
14076.0,129,1,122.47,0
14077.0,41,5,499.41999999999996,0
14078.0,102,6,1049.37,0
14079.0,125,1,375.1,0
14080.0,33,1,45.599999999999994,0
14081.0,302,2,934.52,1
14082.0,365,1,182.25,1
14083.0,4,9,1018.43,0
14085.0,2,18,4448.54,3
14087.0,3,1,194.42,0
14088.0,10,13,50491.81,3
14089.0,57,1,161.0,0
14090.0,325,1,76.32000000000001,1
14092.0,8,14,4076.91,0
14093.0,12,1,442.85,0
14096.0,4,17,65164.79,3
14098.0,37,1,147.35,0
14099.0,16,11,3104.17,0
14100.0,138,1,194.9,0
14101.0,74,6,5976.79,0
14102.0,5,5,1360.28,0
14104.0,155,2,216.20999999999998,1
14105.0,239,1,1266.23,1
14107.0,52,7,2703.23,0
14108.0,31,2,597.91,0
14109.0,73,1,144.2,0
14110.0,4,12,5683.15,0
14111.0,14,4,692.85,0
14112.0,23,7,2915.15,0
14113.0,4,4,1840.42,0
14114.0,274,2,386.53,1
14116.0,20,5,1382.74,0
14117.0,144,1,90.0,1
14121.0,4,4,2780.15,0
14124.0,84,1,419.58000000000004,0
14125.0,11,3,2740.43,0
14126.0,8,3,706.1300000000001,0
14127.0,123,3,709.71,0
14128.0,61,2,637.5,0
14129.0,2,5,1123.8600000000001,0
14130.0,319,1,483.86,1
14132.0,2,11,3586.0299999999997,0
14133.0,130,3,605.64,0
14135.0,2,15,4690.31,3
14138.0,2,2,982.3800000000001,0
14139.0,46,1,415.82,0
14140.0,4,2,935.05,0
14141.0,3,4,915.13,0
14142.0,373,1,311.81,1
14143.0,134,1,115.8,0
14145.0,47,4,3742.2,0
14146.0,9,5,4191.0,0
14147.0,78,2,483.4,0
14148.0,234,1,157.2,1
14149.0,221,1,446.62,1
14150.0,36,2,658.64,0
14152.0,75,2,621.29,0
14154.0,239,2,1345.62,1
14155.0,266,1,118.75,1
14156.0,10,55,117379.63,2
14157.0,20,2,432.88,0
14158.0,40,1,507.66,0
14159.0,20,11,4693.01,0
14161.0,216,3,1110.52,1
14162.0,174,2,289.36,1
14163.0,87,4,2445.91,0
14164.0,71,2,1631.77,0
14165.0,276,1,122.53999999999999,1
14167.0,39,4,574.84,0
14171.0,98,1,363.79,0
14173.0,11,4,450.84,0
14174.0,33,1,134.46,0
14175.0,60,3,3222.3,0
14176.0,297,4,576.9000000000001,1
14177.0,86,4,559.41,0
14178.0,9,7,1620.93,0
14179.0,41,2,719.78,0
14180.0,11,25,4748.52,3
14184.0,67,1,452.89,0
14185.0,331,1,197.65,1
14188.0,31,6,2054.36,0
14189.0,2,15,4654.08,3
14191.0,2,13,4684.76,0
14193.0,68,2,853.39,0
14194.0,5,21,11349.52,3
14195.0,202,2,1012.0,1
14196.0,107,1,335.52,0
14198.0,18,4,701.4,0
14199.0,218,1,185.39999999999998,1
14201.0,60,7,747.44,0
14204.0,2,1,161.03,0
14205.0,17,2,466.7,0
14206.0,239,1,328.15999999999997,1
14208.0,95,1,151.74,0
14209.0,11,6,2073.43,0
14210.0,106,6,1905.8400000000001,0
14211.0,53,9,2241.1,0
14212.0,90,1,1070.48,0
14214.0,31,5,1004.38,0
14215.0,12,6,1789.72,0
14216.0,3,4,1839.3,0
14217.0,2,17,2004.98,3
14218.0,43,1,169.48000000000002,0
14219.0,4,1,89.94,0
14220.0,247,2,632.4,1
14221.0,42,9,3432.8,0
14222.0,177,1,683.17,1
14223.0,92,3,991.13,0
14224.0,110,4,1050.12,0
14226.0,29,5,2232.19,0
14227.0,26,10,3350.96,0
14229.0,52,3,1547.2,0
14231.0,184,3,925.71,1
14232.0,43,5,2048.07,0
14233.0,49,4,1462.72,0
14234.0,22,4,775.46,0
14235.0,75,5,3144.86,0
14236.0,81,2,490.86,0
14237.0,373,1,161.0,1
14238.0,326,1,146.85,1
14239.0,43,11,2380.85,0
14240.0,30,2,890.34,0
14241.0,184,1,213.70000000000002,1
14242.0,235,2,280.55,1
14243.0,9,10,2588.77,0
14245.0,220,2,1693.45,1
14246.0,111,3,1474.06,0
14247.0,278,1,136.76999999999998,1
14248.0,318,1,302.58,1
14250.0,7,3,1904.05,0
14251.0,2,5,2879.7000000000003,0
14256.0,260,2,969.0600000000001,1
14257.0,64,5,3099.7200000000003,0
14258.0,9,9,12669.98,0
14259.0,142,1,120.0,0
14261.0,51,2,1163.45,0
14262.0,8,8,2618.23,0
14264.0,155,2,333.97,1
14265.0,109,2,530.18,0
14267.0,163,3,1516.24,1
14270.0,332,1,492.65000000000003,1
14271.0,226,1,112.32,1
14272.0,74,2,437.96,0
14273.0,51,4,559.97,0
14276.0,99,3,1119.74,0
14277.0,15,3,4216.2,0
14280.0,197,1,134.04,1
14282.0,3,15,3729.34,3
14284.0,31,2,595.25,0
14285.0,21,4,1910.01,0
14286.0,24,3,4628.75,0
14287.0,8,3,176.63,0
14288.0,213,1,426.6,1
14289.0,9,6,911.26,0
14290.0,11,5,2314.65,0
14291.0,2,11,3883.25,0
14292.0,8,9,4871.93,0
14293.0,3,4,1046.56,0
14295.0,40,1,166.20000000000002,0
14297.0,18,4,1305.33,0
14298.0,8,44,51527.3,3
14299.0,8,9,3965.62,0
14300.0,19,1,43.2,0
14301.0,117,1,640.14,0
14304.0,223,1,383.45,1
14305.0,71,3,1858.96,0
14306.0,51,2,2093.32,0
14307.0,89,6,2995.72,0
14309.0,8,9,2352.53,0
14311.0,243,1,310.26,1
14312.0,47,6,1611.59,0
14314.0,107,1,120.0,0
14315.0,45,6,2481.13,0
14317.0,65,1,508.58000000000004,0
14320.0,207,2,477.79,1
14321.0,11,5,1530.75,0
14323.0,115,2,605.0600000000001,0
14326.0,242,1,183.85,1
14327.0,163,1,311.65,1
14329.0,17,7,5014.84,0
14331.0,124,2,462.65999999999997,0
14332.0,23,3,866.31,0
14333.0,68,1,415.2,0
14334.0,17,8,2552.21,0
14335.0,16,2,468.26,0
14336.0,17,4,1614.91,0
14338.0,161,2,588.22,1
14339.0,243,1,309.52,1
14340.0,219,1,134.7,1
14341.0,45,8,2182.28,0
14342.0,21,4,668.5600000000001,0
14344.0,127,8,889.9300000000001,0
14345.0,39,1,108.97999999999999,0
14346.0,121,2,1021.58,0
14348.0,260,1,409.57,1
14349.0,10,1,133.5,0
14350.0,274,1,282.93,1
14351.0,165,1,51.0,1
14352.0,157,4,1078.96,1
14353.0,215,1,90.6,1
14354.0,6,2,163.62,0
14355.0,366,1,174.4,1
14356.0,80,2,701.23,0
14357.0,43,1,225.77,0
14359.0,19,3,912.18,0
14360.0,32,4,2128.23,0
14362.0,22,1,161.2,0
14364.0,109,8,3717.35,0
14367.0,8,16,9261.52,3
14368.0,320,1,155.0,1
14371.0,295,1,100.5,1
14373.0,358,1,76.55,1
14375.0,185,1,257.68,1
14377.0,191,2,617.05,1
14379.0,44,2,348.1,0
14381.0,52,1,202.68,0
14382.0,26,1,626.0699999999999,0
14383.0,38,3,1247.69,0
14385.0,9,3,202.11,0
14386.0,297,1,142.4,1
14387.0,33,3,1770.56,0
14388.0,10,8,3212.84,0
14389.0,65,2,1043.46,0
14390.0,10,9,4652.82,0
14393.0,218,1,67.95,1
14395.0,2,9,3507.71,0
14396.0,65,2,487.99,0
14397.0,3,19,2612.96,3
14400.0,149,1,574.7,1
14401.0,4,13,4051.48,0
14403.0,130,4,1475.81,0
14404.0,34,6,1474.32,0
14406.0,119,1,156.75,0
14407.0,107,6,2157.73,0
14408.0,11,7,2606.53,0
14409.0,71,6,2059.4500000000003,0
14410.0,92,9,1105.07,0
14411.0,311,1,1063.0,1
14412.0,43,2,770.03,0
14413.0,362,1,122.7,1
14414.0,92,7,1496.98,0
14415.0,1,13,5900.28,0
14416.0,22,2,490.22,0
14418.0,4,3,1937.25,0
14419.0,11,6,1058.06,0
14420.0,99,1,387.52,0
14421.0,57,2,813.11,0
14422.0,1,6,4263.64,0
14423.0,218,1,265.2,1
14424.0,18,1,322.08,0
14426.0,24,10,4481.67,0
14427.0,50,2,363.34000000000003,0
14428.0,7,5,1244.83,0
14431.0,303,1,470.36,1
14432.0,10,6,2255.51,0
14434.0,22,6,1372.8,0
14436.0,99,1,89.06,0
14437.0,366,1,63.0,1
14438.0,306,1,131.9,1
14439.0,320,1,2661.24,1
14440.0,8,5,2357.6800000000003,0
14441.0,1,4,1712.89,0
14442.0,205,2,1589.82,1
14443.0,54,4,1420.2,0
14446.0,1,4,1039.58,0
14447.0,19,5,1163.23,0
14448.0,9,2,375.35,0
14449.0,19,4,907.1,0
14450.0,181,3,483.25,1
14451.0,60,2,662.59,0
14452.0,11,2,264.44,0
14453.0,190,1,119.93,1
14456.0,5,9,3062.4,0
14457.0,311,1,113.64,1
14459.0,155,1,1837.92,1
14460.0,110,3,434.34,0
14461.0,148,3,2103.06,1
14462.0,66,11,2004.02,0
14463.0,98,3,529.62,0
14465.0,247,3,1058.6200000000001,1
14466.0,29,7,2272.4,0
14467.0,18,4,598.76,0
14470.0,12,2,461.19,0
14472.0,104,8,1936.84,0
14473.0,74,2,234.34000000000003,0
14474.0,46,1,547.66,0
14475.0,72,3,925.85,0
14476.0,257,1,215.7,1
14477.0,20,4,1309.6,0
14479.0,254,2,316.25,1
14480.0,11,1,279.05,0
14481.0,165,2,636.51,1
14482.0,18,6,2068.15,0
14483.0,282,1,137.1,1
14484.0,50,1,321.92,0
14485.0,39,1,165.75,0
14487.0,27,6,1196.33,0
14488.0,68,1,1064.28,0
14489.0,207,1,463.38,1
14491.0,175,2,340.93,1
14493.0,7,5,2383.2400000000002,0
14494.0,26,1,139.56,0
14495.0,51,2,123.8,0
14496.0,312,2,538.8100000000001,1
14497.0,309,1,475.37,1
14498.0,43,5,1957.32,0
14499.0,26,3,815.32,0
14500.0,88,3,356.85,0
14501.0,184,2,251.21,1
14502.0,20,11,2470.67,0
14503.0,3,6,3543.26,0
14504.0,47,4,673.26,0
14505.0,17,8,5905.64,0
14506.0,17,5,2012.17,0
14507.0,24,6,1383.18,0
14508.0,22,2,276.42,0
14511.0,11,5,1314.81,0
14512.0,188,2,275.28,1
14513.0,101,3,455.59000000000003,0
14514.0,61,3,1055.35,0
14515.0,18,6,2102.09,0
14517.0,33,2,330.45,0
14518.0,64,1,174.37,0
14520.0,2,2,270.6,0
14522.0,24,4,974.54,0
14523.0,108,1,241.09,0
14524.0,32,9,1867.68,0
14525.0,20,9,4332.2,0
14527.0,3,55,8508.82,3
14528.0,37,1,364.21999999999997,0
14529.0,60,3,620.04,0
14530.0,26,6,2925.91,0
14532.0,236,4,932.85,1
14533.0,25,7,1949.72,0
14534.0,3,18,4447.05,3
14535.0,60,3,2864.19,0
14536.0,260,1,171.8,1
14537.0,58,1,355.56,0
14538.0,65,2,388.25,0
14539.0,16,2,537.48,0
14540.0,10,3,996.26,0
14541.0,59,8,1461.65,0
14542.0,186,1,103.25,1
14543.0,29,16,3630.33,3
14544.0,24,2,2024.45,0
14546.0,5,5,2578.09,0
14547.0,4,8,4007.54,0
14548.0,151,2,652.8,1
14549.0,311,1,289.24,1
14550.0,11,2,765.62,0
14551.0,18,2,186.23,0
14552.0,152,1,165.07,1
14553.0,19,5,859.27,0
14554.0,10,4,2381.04,0
14555.0,57,2,324.14,0
14557.0,85,1,788.38,0
14560.0,7,22,2237.77,3
14561.0,76,3,1080.76,0
14562.0,4,18,5074.77,3
14565.0,96,4,3099.12,0
14566.0,111,1,1432.0,0
14567.0,57,2,1530.3600000000001,0
14569.0,1,1,227.39,0
14570.0,281,2,218.06,1
14572.0,3,7,2832.84,0
14573.0,180,9,1653.42,1
14576.0,372,1,35.400000000000006,1
14577.0,13,4,859.71,0
14578.0,3,1,168.63,0
14581.0,17,1,138.6,0
14582.0,41,1,114.11,0
14583.0,6,5,1052.55,0
14584.0,169,4,1042.26,1
14585.0,50,1,157.05,0
14586.0,277,1,237.36,1
14587.0,19,9,1601.14,0
14589.0,372,1,39.75,1
14591.0,15,4,1447.14,0
14592.0,35,3,570.46,0
14593.0,22,3,617.99,0
14594.0,7,2,379.83,0
14595.0,20,6,1740.6,0
14597.0,11,2,883.15,0
14598.0,44,1,221.97,0
14600.0,306,1,393.33000000000004,1
14601.0,11,1,213.96,0
14603.0,275,1,660.0,1
14606.0,1,93,12156.65,3
14607.0,16,14,16569.5,3
14608.0,4,4,1785.15,0
14609.0,72,4,601.56,0
14616.0,243,3,406.08000000000004,1
14618.0,9,3,553.44,0
14619.0,246,1,394.44,1
14620.0,206,2,412.78000000000003,1
14621.0,1,5,1788.3600000000001,0
14622.0,185,1,320.58000000000004,1
14623.0,32,5,889.25,0
14624.0,57,2,225.85,0
14625.0,196,2,899.63,1
14626.0,24,4,2791.27,0
14628.0,91,2,671.96,0
14629.0,4,2,959.01,0
14631.0,51,3,1006.98,0
14632.0,263,1,114.56,1
14633.0,266,1,344.90000000000003,1
14636.0,36,2,609.85,0
14638.0,51,1,443.6,0
14639.0,52,6,2984.49,0
14640.0,24,6,2125.08,0
14641.0,22,1,110.46,0
14642.0,59,1,96.12,0
14643.0,170,2,693.8100000000001,1
14644.0,68,2,830.76,0
14645.0,157,2,597.09,1
14646.0,2,73,280206.02,2
14647.0,201,1,243.22,1
14649.0,5,4,1417.29,0
14651.0,67,2,654.6,0
14652.0,77,1,114.18,0
14653.0,1,7,1947.55,0
14655.0,8,4,1932.23,0
14656.0,169,2,291.05,1
14657.0,18,4,848.22,0
14658.0,5,2,247.15,0
14659.0,9,9,2529.93,0
14660.0,87,2,285.74,0
14661.0,27,1,107.95,0
14662.0,29,4,771.17,0
14664.0,20,2,637.89,0
14665.0,61,5,1835.7,0
14666.0,24,1,195.25,0
14667.0,11,25,9241.2,3
14669.0,242,3,1269.99,1
14670.0,280,2,411.53,1
14672.0,235,2,765.55,1
14673.0,3,5,1736.4,0
14675.0,16,1,604.75,0
14676.0,31,6,2548.2400000000002,0
14680.0,25,16,28754.11,3
14681.0,71,3,498.95,0
14682.0,188,2,52.0,1
14684.0,26,5,1236.28,0
14687.0,107,1,628.38,0
14688.0,8,21,5630.87,3
14689.0,209,1,112.8,1
14690.0,44,2,371.7,0
14691.0,31,5,2114.33,0
14692.0,137,4,591.55,0
14693.0,265,1,172.9,1
14696.0,4,7,2078.95,0
14697.0,218,2,188.60999999999999,1
14698.0,2,5,1250.76,0
14699.0,214,1,109.13000000000001,1
14700.0,32,3,2235.3,0
14701.0,11,9,2549.37,0
14702.0,1,17,3292.14,3
14703.0,15,1,318.17,0
14704.0,11,9,1546.91,0
14705.0,199,1,179.0,1
14708.0,3,3,1126.37,0
14709.0,15,13,4921.04,0
14710.0,14,4,606.13,0
14711.0,10,11,2868.8,0
14712.0,29,3,917.07,0
14713.0,9,11,2666.36,0
14714.0,24,1,160.19,0
14715.0,25,4,867.38,0
14716.0,43,2,329.68,0
14719.0,2,5,1602.13,0
14720.0,6,3,663.81,0
14722.0,147,1,187.92000000000002,1
14723.0,10,6,1158.3,0
14725.0,25,1,718.08,0
14727.0,274,1,268.58,1
14729.0,374,1,313.49,1
14730.0,1,8,2005.06,0
14731.0,47,3,380.02,0
14732.0,8,8,2702.4900000000002,0
14733.0,16,12,9585.91,3
14735.0,4,32,6065.69,3
14737.0,4,3,1164.55,0
14738.0,43,7,1314.45,0
